work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_usd_adjusted,log_salary_usd,simplified_job_title,employee_region,company_region,cross_border_work,cross_region_work,is_remote,salary_quartile,experience_level_encoded,company_size_encoded
2023,Data Engineer,Data Engineering,USD,290300,290300.0,United States,Senior,Full-time,In-person,United States,M,290300.0,12.578670150012721,Data Engineer,North America,North America,False,False,0,Very High,2,1
2023,Data Engineer,Data Engineering,USD,196685,196685.0,United States,Senior,Full-time,In-person,United States,M,196685.0,12.18935874320803,Data Engineer,North America,North America,False,False,0,Very High,2,1
2023,AI Engineer,Machine Learning and AI,USD,220000,220000.0,United States,Senior,Full-time,In-person,United States,M,220000.0,12.301382825334498,ML/AI Engineer,North America,North America,False,False,0,Very High,2,1
2023,AI Engineer,Machine Learning and AI,USD,176000,176000.0,United States,Senior,Full-time,In-person,United States,M,176000.0,12.078239274020289,ML/AI Engineer,North America,North America,False,False,0,High,2,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,175000,175000.0,United States,Mid-level,Full-time,In-person,United States,M,175000.0,12.072541252905651,ML/AI Engineer,North America,North America,False,False,0,High,1,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,130000,130000.0,United States,Mid-level,Full-time,In-person,United States,M,130000.0,11.77528972943772,ML/AI Engineer,North America,North America,False,False,0,Medium,1,1
2023,Data Architect,Data Architecture and Modeling,USD,185000,185000.0,United States,Senior,Full-time,In-person,United States,M,185000.0,12.128111104060462,Data Architect,North America,North America,False,False,0,High,2,1
2023,Data Architect,Data Architecture and Modeling,USD,150000,150000.0,United States,Senior,Full-time,In-person,United States,M,150000.0,11.918390573078392,Data Architect,North America,North America,False,False,0,High,2,1
2023,Data Engineer,Data Engineering,USD,145000,145000.0,United States,Senior,Full-time,In-person,United States,M,145000.0,11.884489021402711,Data Engineer,North America,North America,False,False,0,Medium,2,1
2023,Data Engineer,Data Engineering,USD,115000,115000.0,United States,Senior,Full-time,In-person,United States,M,115000.0,11.652687407345388,Data Engineer,North America,North America,False,False,0,Medium,2,1
2023,MLOps Engineer,Machine Learning and AI,USD,133000,133000.0,United States,Entry-level,Full-time,In-person,United States,M,133000.0,11.79810440720389,Other Data Professional,North America,North America,False,False,0,Medium,0,1
2023,MLOps Engineer,Machine Learning and AI,USD,58300,58300.0,United States,Entry-level,Full-time,In-person,United States,M,58300.0,10.973357372338583,Other Data Professional,North America,North America,False,False,0,Low,0,1
2023,Analytics Engineer,Leadership and Management,USD,115000,115000.0,United States,Senior,Full-time,In-person,United States,M,115000.0,11.652687407345388,Analytics Professional,North America,North America,False,False,0,Medium,2,1
2023,Analytics Engineer,Leadership and Management,USD,95000,95000.0,United States,Senior,Full-time,In-person,United States,M,95000.0,11.461632170582678,Analytics Professional,North America,North America,False,False,0,Low,2,1
2023,Data Engineer,Data Engineering,GBP,89600,110244.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,110244.0,11.610451370059467,Data Engineer,Europe,Europe,False,False,0,Medium,1,1
2023,Data Engineer,Data Engineering,GBP,32000,39372.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,39372.0,10.580810182749103,Data Engineer,Europe,Europe,False,False,0,Low,1,1
2023,Data Scientist,Data Science and Research,EUR,40000,43187.0,Spain,Entry-level,Full-time,In-person,Spain,M,43187.0,10.673294803018983,Data Scientist,Europe,Europe,False,False,0,Low,0,1
2023,Data Scientist,Data Science and Research,EUR,29000,31310.0,Spain,Entry-level,Full-time,In-person,Spain,M,31310.0,10.351692814320451,Data Scientist,Europe,Europe,False,False,0,Low,0,1
2023,Data Analyst,Data Analysis,GBP,75000,92280.0,United Kingdom,Entry-level,Full-time,In-person,United Kingdom,M,92280.0,11.43258271228769,Data Analyst,Europe,Europe,False,False,0,Low,0,1
2023,Data Analyst,Data Analysis,GBP,55000,67672.0,United Kingdom,Entry-level,Full-time,In-person,United Kingdom,M,67672.0,11.12242778398385,Data Analyst,Europe,Europe,False,False,0,Low,0,1
2023,Data Analyst,Data Analysis,GBP,75000,92280.0,United Kingdom,Entry-level,Full-time,In-person,United Kingdom,M,92280.0,11.43258271228769,Data Analyst,Europe,Europe,False,False,0,Low,0,1
2023,Data Analyst,Data Analysis,GBP,55000,67672.0,United Kingdom,Entry-level,Full-time,In-person,United Kingdom,M,67672.0,11.12242778398385,Data Analyst,Europe,Europe,False,False,0,Low,0,1
2023,Data Scientist,Data Science and Research,EUR,70000,75577.0,Ireland,Senior,Full-time,Hybrid,Ireland,L,75577.0,11.232907283075203,Data Scientist,Europe,Europe,False,False,0,Low,2,2
2023,Deep Learning Engineer,Machine Learning and AI,CAD,409500,303387.0,Canada,Senior,Full-time,Remote,Canada,M,303387.0,12.622764497252804,Other Data Professional,North America,North America,False,False,1,Very High,2,1
2023,Deep Learning Engineer,Machine Learning and AI,CAD,135000,100017.0,Canada,Senior,Full-time,Remote,Canada,M,100017.0,11.513095450521865,Other Data Professional,North America,North America,False,False,1,Low,2,1
2023,Data Engineer,Data Engineering,USD,230300,230300.0,United States,Senior,Full-time,In-person,United States,M,230300.0,12.347138085808776,Data Engineer,North America,North America,False,False,0,Very High,2,1
2023,Data Engineer,Data Engineering,USD,140000,140000.0,United States,Senior,Full-time,In-person,United States,M,140000.0,11.84939770159144,Data Engineer,North America,North America,False,False,0,Medium,2,1
2023,Data Engineer,Data Engineering,USD,124935,124935.0,South Africa,Senior,Full-time,In-person,South Africa,M,124935.0,11.73554888103755,Data Engineer,Africa,Africa,False,False,0,Medium,2,1
2023,Data Engineer,Data Engineering,USD,76050,76050.0,South Africa,Senior,Full-time,In-person,South Africa,M,76050.0,11.239146297687439,Data Engineer,Africa,Africa,False,False,0,Low,2,1
2023,Data Scientist,Data Science and Research,USD,224800,224800.0,United States,Senior,Full-time,In-person,United States,M,224800.0,12.322966397001673,Data Scientist,North America,North America,False,False,0,Very High,2,1
2023,Data Scientist,Data Science and Research,USD,131100,131100.0,United States,Senior,Full-time,In-person,United States,M,131100.0,11.78371566975179,Data Scientist,North America,North America,False,False,0,Medium,2,1
2023,Data Scientist,Data Science and Research,USD,258000,258000.0,United States,Senior,Full-time,In-person,United States,M,258000.0,12.460714863903755,Data Scientist,North America,North America,False,False,0,Very High,2,1
2023,Data Scientist,Data Science and Research,USD,171000,171000.0,United States,Senior,Full-time,In-person,United States,M,171000.0,12.049418835484797,Data Scientist,North America,North America,False,False,0,High,2,1
2023,Data Engineer,Data Engineering,USD,196000,196000.0,United States,Senior,Full-time,In-person,United States,M,196000.0,12.185869938212655,Data Engineer,North America,North America,False,False,0,Very High,2,1
2023,Data Engineer,Data Engineering,USD,121000,121000.0,United States,Senior,Full-time,In-person,United States,M,121000.0,11.703545824578878,Data Engineer,North America,North America,False,False,0,Medium,2,1
2023,Data Engineer,Data Engineering,USD,195800,195800.0,United States,Senior,Full-time,In-person,United States,M,195800.0,12.184849009078548,Data Engineer,North America,North America,False,False,0,Very High,2,1
2023,Data Engineer,Data Engineering,USD,171500,171500.0,United States,Senior,Full-time,In-person,United States,M,171500.0,12.052338545588132,Data Engineer,North America,North America,False,False,0,High,2,1
2023,Data Modeler,Data Architecture and Modeling,USD,166000,166000.0,United States,Mid-level,Full-time,In-person,United States,M,166000.0,12.01974306733868,Other Data Professional,North America,North America,False,False,0,High,1,1
2023,Data Modeler,Data Architecture and Modeling,USD,73100,73100.0,United States,Mid-level,Full-time,In-person,United States,M,73100.0,11.199583645737869,Other Data Professional,North America,North America,False,False,0,Low,1,1
2023,Data Scientist,Data Science and Research,USD,220000,220000.0,United States,Mid-level,Full-time,In-person,United States,M,220000.0,12.301382825334498,Data Scientist,North America,North America,False,False,0,Very High,1,1
2023,Data Scientist,Data Science and Research,USD,160000,160000.0,United States,Mid-level,Full-time,In-person,United States,M,160000.0,11.982929094215963,Data Scientist,North America,North America,False,False,0,High,1,1
2023,Data Scientist,Data Science and Research,USD,85000,85000.0,United States,Entry-level,Full-time,In-person,United States,M,85000.0,11.350406535472453,Data Scientist,North America,North America,False,False,0,Low,0,1
2023,Data Scientist,Data Science and Research,USD,65000,65000.0,United States,Entry-level,Full-time,In-person,United States,M,65000.0,11.082142548877775,Data Scientist,North America,North America,False,False,0,Low,0,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,220000,220000.0,United States,Mid-level,Full-time,In-person,United States,M,220000.0,12.301382825334498,ML/AI Engineer,North America,North America,False,False,0,Very High,1,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,100000,100000.0,United States,Mid-level,Full-time,In-person,United States,M,100000.0,11.512925464970229,ML/AI Engineer,North America,North America,False,False,0,Low,1,1
2023,Data Scientist,Data Science and Research,USD,185000,185000.0,United States,Senior,Full-time,In-person,United States,M,185000.0,12.128111104060462,Data Scientist,North America,North America,False,False,0,High,2,1
2023,Data Scientist,Data Science and Research,USD,152000,152000.0,United States,Senior,Full-time,In-person,United States,M,152000.0,11.931635799828413,Data Scientist,North America,North America,False,False,0,High,2,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,220000,220000.0,United States,Mid-level,Full-time,In-person,United States,M,220000.0,12.301382825334498,ML/AI Engineer,North America,North America,False,False,0,Very High,1,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,100000,100000.0,United States,Mid-level,Full-time,In-person,United States,M,100000.0,11.512925464970229,ML/AI Engineer,North America,North America,False,False,0,Low,1,1
2023,Data Scientist,Data Science and Research,EUR,45000,48585.0,Spain,Senior,Full-time,In-person,Spain,M,48585.0,10.79107012027354,Data Scientist,Europe,Europe,False,False,0,Low,2,1
2023,Data Scientist,Data Science and Research,EUR,36000,38868.0,Spain,Senior,Full-time,In-person,Spain,M,38868.0,10.56792656895933,Data Scientist,Europe,Europe,False,False,0,Low,2,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,220000,220000.0,United States,Mid-level,Full-time,In-person,United States,M,220000.0,12.301382825334498,ML/AI Engineer,North America,North America,False,False,0,Very High,1,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,100000,100000.0,United States,Mid-level,Full-time,In-person,United States,M,100000.0,11.512925464970229,ML/AI Engineer,North America,North America,False,False,0,Low,1,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,220000,220000.0,United States,Mid-level,Full-time,In-person,United States,M,220000.0,12.301382825334498,ML/AI Engineer,North America,North America,False,False,0,Very High,1,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,100000,100000.0,United States,Mid-level,Full-time,In-person,United States,M,100000.0,11.512925464970229,ML/AI Engineer,North America,North America,False,False,0,Low,1,1
2023,Research Engineer,Data Science and Research,USD,220000,220000.0,United States,Mid-level,Full-time,In-person,United States,M,220000.0,12.301382825334498,Data Scientist,North America,North America,False,False,0,Very High,1,1
2023,Research Engineer,Data Science and Research,USD,100000,100000.0,United States,Mid-level,Full-time,In-person,United States,M,100000.0,11.512925464970229,Data Scientist,North America,North America,False,False,0,Low,1,1
2023,Data Analyst,Data Analysis,USD,110000,110000.0,Poland,Senior,Full-time,Remote,Poland,M,110000.0,11.608235644774552,Data Analyst,Europe,Europe,False,False,1,Medium,2,1
